9450551;-133.142;55.4883;Craig
9450623;-132.95;55.6;Big Salt Lake
9450970;-132.078;56.1183;Thoms Point
9451054;-134.647;56.2467;Port Alexander
9451247;-133.767;55.535;Monte Carlo Island
9451349;-133.735;56.6817;The Summit
9451434;-132.98;56.8;Turn Point
9451438;-133.787;56.8117;Entrance Island
9451600;-135.342;57.0517;Sitka
9452210;-134.412;58.2983;Juneau
9452400;-135.327;59.45;Skagway
9452634;-136.346944444444;58.19472;Elfin Cove
9453220;-139.735;59.5483;Yakutat
9454050;-145.753;60.5583;Cordova
9454240;-146.362;61.125;Valdez
9454562;-147.403;59.875;Wooded Island
9454949;-148.665;60.7783;Whittier
9455090;-149.426666666667;60.12;Seward
9455500;-151.719944444497;59.44053;Seldovia
9455760;-151.398;60.6833;Nikiski
9455920;-149.89;61.2383055555556;Anchorage
9457292;-152.512;57.7317;Kodiak Island
9457804;-154.247;56.8983;Alitak
9458293;-155.74;55.8083;Chirikof Island
9459016;-158.82;55.89;Mitrofania Island
9459450;-160.502;55.3367;Sand Point
9459758;-161.792;55.1217;Dolgoi Harbor, Dolgoi Island
9459881;-162.327;55.0617;King Cove
9461380;-176.632;51.8633;Adak Island
9461710;-174.173;52.2317;Atka
9462450;-168.871305555767;52.94061;Nikolski
9462620;-166.537;53.88;Unalaska
9463502;-160.562;55.99;Port Moller
9464212;-170.285166666667;57.1253055555556;Village Cove, St. Paul Island
9465374;-158.447;59.04;Snag Point, Dillingham
9468756;-165.43;64.5;Nome, Norton Sound
9469439;-167.975;65.5583;Tin City, Bering Sea
9469854;-166.02;66.2633;Shishmaref Inlet 2
9490424;-162.582;66.9017;Kotzebue
9491094;-164.065;67.5767;Red Dog Dock
9491253;-164.592;67.7267;Kivalina
9497645;-148.527;70.4;Prudhoe Bay
9500966;-97.795;22.2617;Madero, Tampico Harbor, Mexico
9710441;-78.9967;26.71;Settlement Point
9751364;-64.705;17.75;Christiansted Harbor, St Croix
9751381;-64.7242222224342;18.318249999947;Lameshur Bay, St. Johns
9751401;-64.7540277777778;17.68447;Lime Tree Bay
9751639;-64.92;18.3358333333333;Charlotte Amalie
9752235;-65.3024722221163;18.30086;Culebra
9752695;-65.4713611110052;18.09386;Vieques Island
9754228;-65.833;18.0550833333333;YABUCOA HARBOR
9755371;-66.1164166662428;18.45894;San Juan
9758053;-66.7617;17.9767;Punta Guayanilla
9759110;-67.0464166662428;17.97008;Magueyes Island
9759394;-67.16;18.22;Mayaguez
9759412;-67.1645833333333;18.45664;Aguadilla
9759938;-67.938500000106;18.0899166668786;Mona Island
